96,mary sits at the closet and begins reading,mary sits at the desk and begins reading,0.7916666666666666
98,he climbs up the mountain with the help of a rope,he climbs up the mountain with the help of a ribbon,0.7857142857142857
99,he opens a storybook and begins to read,he opens a storybook and begins to cook,0.7878787878787878
100,i put some chili powder to create a sweet flavor,i put some chili powder to create a spicy flavor,0.79
102,she begins working for relaxation,she begins reading for relaxation,0.7843137254901961
103,people usually work on sundays,people usually rest on sundays,0.7864077669902912
104,santa claus pretends to be a parent to give children presents,parents pretend to be santa claus to give children presents,0.7884615384615384
105,he buys something to eat from the convenient store,he sells something to eat to the convenient store,0.7904761904761904
106,he gives the driver a gift to thank him for a free ride,he killed the driver to thank him for a free ride,0.7924528301886793
107,she feels ill and goes to see a doctor,she feels ill and goes to see a teacher,0.794392523364486
108,i buy a cd to listen to the latest songs,i buy a cd to listen to the latest advertisements,0.7962962962962963
109,it takes me 3 seconds to read the book,it takes me 3 days to read the book,0.7981651376146789
110,he is allergic to cats so he keeps a dog as a pet,he is allergic to cats so he keeps a cat as a pet,0.8
113,a bird beats its wings and flies off,a plane beats its wings and flies off,0.7876106194690266
115,people lived in houses made of wood in the past,people lived in houses made of wool in the past,0.782608695652174
117,the regular meeting is held at 2 o'clock in the morning,the regular meeting is held at 2 o'clock in the afternoon,0.7777777777777778
118,"cool the drink with some ice, please","heat the drink with some ice, please",0.7796610169491526
119,i eat apples because of my illness,i take medicine because of my illness,0.7815126050420168
120,he catches a subway train in a subway stop,he catches a subway train in a bus stop,0.7833333333333333
122,human beings shake tails to express their happiness,dogs shake tails to express their happiness,0.7786885245901639
123,he had his hair cut at the barber's,he had his hair cut at the butcher's,0.7804878048780488
124,i drink some glass,i drink some water,0.782258064516129
125,tim and mary got married on january 31st,tim and mary got married on february 31st,0.784
126,she writes diaries in a magazine,she writes diaries in a notebook,0.7857142857142857
127,the girl next to mary in the photo is her nephew,the boy next to mary in the photo is her nephew,0.7874015748031497
128,i spend a dollar to buy a diamond ring,i spend a thousand dollars to buy a diamond ring,0.7890625
129,cinderella lives a hard life before she meets the prince,cinderella lives a happy life before she meets the prince,0.7906976744186046
130,children take music classes in the gym,children take music classes in the music room,0.7923076923076923
131,obama has served as president of the usa for twelve years,obama has served as president of the usa for eight years,0.7938931297709924
132,children like flying kites in the spring,children like flying planes in the spring,0.7954545454545454
134,it is snowy and very hot outside,it is snowy and very cold outside,0.7910447761194029
135,the car stops at the green light,the car stops at the red light,0.7925925925925926
137,trump was emperor of the usa in 2018,trump was president of the usa in 2018,0.7883211678832117
138,he puts the radio next to his mouth to hear more clearly,he puts the radio next to his ear to hear more clearly,0.7898550724637681
139,he is fined for vandalizing cultural heritages,he is honored for vandalizing cultural heritages,0.7913669064748201
140,i buy a toy for my small brother for a shell,i buy a toy for my small brother for a dollar,0.7928571428571428
142,it is a pity that she only comes the second in the competition,it is a pity that she only comes the first in the competition,0.7887323943661971
144,the taj mahal is made of white marbles,the taj mahal is made of white maples,0.7847222222222222
145,they speak in english in order to communicate with each other,they speak in c++ in order to communicate with each other,0.7862068965517242
146,stephen william hawking was a great actor,stephen william hawking was a great scientist,0.7876712328767124
147,it is really painful for a mother to give birth to her baby,it is really painful for a father to give birth to his baby,0.7891156462585034
148,they sleep in a hotel while camping in the forest,they sleep in a tent while camping in the forest,0.7905405405405406
149,i water my mp3 player two times a week,i charge my mp3 player two times a week,0.7919463087248322
150,mongolia is mass surrounded by water,the uk is mass surrounded by water,0.7933333333333333
151,she wears glasses because of nearsightedness,she wears clothes because of nearsightedness,0.7947019867549668
152,tim buys a lock to prevent his bike from being stolen,tim buys a pair of socks to prevent his bike from being stolen,0.7960526315789473
153,the doctor treats his patients carefully,the cook treats his patients carefully,0.7973856209150327
154,the titanic struck an iceberg and sank,the titanic struck a life buoy and sank,0.7987012987012987
155,he paints the ceiling with cola,he paints the ceiling with paints,0.8
156,she writes to her pen pal because they cannot meet each other,she writes to her pen pal because they meet each other every day,0.8012820512820513
157,a lemon tastes sour when it goes bad,milk tastes sour when it goes bad,0.802547770700637
158,pumpkins can be made into delicious dishes for people to eat,pumpkins can be made into carriages for people to ride on,0.8037974683544303
159,she is cut by a knife accidentally,she is cut by a carpet accidentally,0.8050314465408805
161,people burnt ice for warmth th the past,people burnt coals for warmth in the past,0.8012422360248447
164,i will pick you up at the bus stop,i will pick you up on the cd disk,0.7926829268292683
165,we had lunch together on march 33rd,we had lunch together on march 31st,0.793939393939394
166,he practices running on the playground every morning,he practices running on noodles every morning,0.7951807228915663
167,the dog sits there without even a woof,the dog sits there without even a mew,0.7964071856287425
169,she rides a bike to work,she rides a chair to work,0.7928994082840237
170,he writes his homework on the dew,he writes his homework on the notebook,0.7941176470588235
171,a rabbit likes eating meat,a rabbit likes eating carrots,0.7953216374269005
172,the lake will be frozen in winter,the lake will be frozen in summer,0.7965116279069767
173,she washes her computer with warm water,she washes her clothes with warm water,0.7976878612716763
174,i cut a piece of cloth with chopsticks,i cut a piece of cloth with scissors,0.7988505747126436
175,mary adds some detergent to her bread,mary adds some butter to her bread,0.8
176,i am preparing for the trip tomorrow,i am preparing for the trip yesterday,0.8011363636363636
177,i begin walking as soon as the light turns green,i begin walking as soon as the light turns purple,0.8022598870056498
178,i drink coke with a chopstick,i drink coke with a straw,0.8033707865168539
179,the cat enjoys playing knitting wool,the knitting wool enjoys playing cats,0.8044692737430168
180,she takes attractive selfies with her smartphone,she takes attractive selfies with her headphone,0.8055555555555556
181,i buy a boyfriend for my sister,i buy a ring for my sister,0.8066298342541437
182,his father got angry because he failed the math exam,his father got excited because he failed the math exam,0.8076923076923077
183,i go to the museum to see paintings painted by famous artists,i go to the museum to get my clothes cleaned,0.8087431693989071
184,bob bought chocolate for his enemy on valentine's day,bob bought chocolate for his girl friend on valentine's day,0.8097826086956522
185,french fries are made of potatoes,french fries are made of oranges,0.8108108108108109
186,mars is the most suitable homeland for human beings,earth is the most suitable homeland for human beings,0.8118279569892473
188,i'm thirsty so i drink freshwater,i'm thirsty so i drink seawater,0.8085106382978723
189,alice is running on a playground,alice is running on the sea,0.8095238095238095
190,bob looks painful because he hurts his fingers,bob looks delightful because he hurts his fingers,0.8105263157894737
193,i graduated from college at the age of 22,i graduated from college at the age of 3,0.8031088082901554
194,bears stay in caves during hibernation,bears stay underwater during hibernation,0.8041237113402062
197,dogs can feed blood to their young ones,dogs can feed milk to their young ones,0.7969543147208121
198,frank goes to the bank to save people,frank goes to the bank to save money,0.797979797979798
199,jack can read books before learning basic words,jack can read books after learning basic words,0.7989949748743719
200,kids fly kites in a windless day,kids fly kites in a windy day,0.8
201,people get together to celebrate on christmas eve,people get together to fight on christmas eve,0.8009950248756219
202,jason put a tea bag into his cup to make a cup of coffee,jason put a tea bag into his cup to make a cup of tea,0.801980198019802
203,harry feels grieved seeing his old friends,harry feels pleased seeing his old friends,0.8029556650246306
204,gloria determines to lose weight so she eats less,gloria determines to lose weight so she eats more,0.803921568627451
205,"saying ""goodbye"", he walked out of the classroom and went home","saying ""hello"", he walked out of the classroom and went home",0.8048780487804879
206,danis put his clothes into the washing machine,danis put his smartphone into the washing machine,0.8058252427184466
207,billy rides a horse to cross the bridge,billy rides an ant to cross the bridge,0.8067632850241546
209,george put a broom in his mouth to brush teeth,george put a toothbrush in his mouth to brush teeth,0.8038277511961722
210,i closed my mouth against the bright light,i closed my eyes against the bright light,0.8047619047619048
213,fitz uses a pen to open the lock,fitz uses a key to open the lock,0.7981220657276995
214,frank had s stomachache so he drank more cold water,frank had a stomachache so he drank more hot water,0.7990654205607477
216,henry flew to the usa sitting in a car,henry flew to the usa sitting in an airplane,0.7962962962962963
219,the solar system is located in earth,earth is located in the solar system,0.7899543378995434
220,"when you smile at others, they will smile at you","when you smile at others, they will cry to you",0.7909090909090909
221,"his favorite color is purple, the same color as the sky","his favorite color is blue, the same color as the sky",0.7918552036199095
222,jenny ordered a hot dog in a pet store,jenny ordered a hot dog in a restaurant,0.7927927927927928
223,i dried my hair before using shampoo,i wet my hair before using shampoo,0.7937219730941704
224,the man in black cured him with a bullet,the man in black killed him with a bullet,0.7946428571428571
226,elisa was terrified bitten by a snake,elisa was terrified bitten by a book,0.7920353982300885
227,"in the dark, i turn on the light to read a book","in the dark, i turn off the light to read a book",0.7929515418502202
228,atlantic is the biggest continent in the world,asia is the biggest continent in the world,0.793859649122807
230,riko drops a steel cup from the desk and the cup breaks into pieces,riko drops a glass cup from the desk and the cup breaks into pieces,0.7913043478260869
231,human will starve to death without eating,human will get eventually out of power if they are unplugged,0.7922077922077922
232,she decided to eat more healthy foods like hamburgers,she decided to eat more healthy foods like vegetables,0.7931034482758621
234,chloe got distracted when she was bored,chloe got concentrated when she was bored,0.7905982905982906
235,he got a cold and coughed from time to time,he got a cold and laughed from time to time,0.7914893617021277
236,mark ate a big bitter cherry pie,mark ate a big sweet cherry pie,0.7923728813559322
237,gloria wears a hat on her head,gloria wears a cat on her head,0.7932489451476793
239,reilly is sleeping on the couch,reilly is sleeping on the window,0.7907949790794979
240,i have a lamp on my desk,i have a desk on my lamp,0.7916666666666666
241,eric stalled for a while so we ended up late,eric stalled for a while so we ended up early,0.7925311203319502
242,mark called his friends with his telephone,mark called his friends with his pencil,0.7933884297520661
243,my friend is cooking a meal on a stove,my friend is cooking a meal on a stone,0.7942386831275721
244,riko made a cup of banana milkshake with apples and milk,riko made a cup of banana milkshake with bananas and milk,0.7950819672131147
245,my mother was preparing breakfast when i woke up in the morning,my mother was preparing dinner when i woke up in the morning,0.7959183673469388
246,mike drank too much wine so he feels sleepy now,mike drank too much wine so he feels sober now,0.7967479674796748
247,my mother went to a dentist to check her teeth,my mother went to an artist to check her teeth,0.7975708502024291
250,being involved in a car accident can ease your life,being involved in a car accident can ruin your life,0.792
252,harry was terrified because of the nightmare,harry was relaxed because of the nightmare,0.7896825396825397
253,astrid kissed him out of pure love,astrid kissed him out of pure hatred,0.7905138339920948
254,his son took the school bus to go to school,his son took the school bus to go to work,0.7913385826771654
255,throwing stones at cats is treating them badly,throwing stones at cats is treating them nicely,0.792156862745098
256,society demands reward for criminals,society demands penalty for criminals,0.79296875
257,he saw a car floating at sea,he saw a ship floating at sea,0.7937743190661478
258,people can buy apples at a fruit shop,people can buy potatoes at a fruit shop,0.7945736434108527
259,i should take off my trousers when swimming,i should take off my underpants when swimming,0.7953667953667953
260,my daughter needs bra after growing up,my son needs bra after growing up,0.7961538461538461
262,if you feel cool you may sweat,if you feel hot you may sweat,0.7938931297709924
263,i go to school for playing the computer game,i go to school for learning,0.7946768060836502
266,i see a student chatting with my son,i see a mute chatting with my son,0.7894736842105263
268,i see a cripple running,i see a man running,0.7873134328358209
269,i saw an egg walk on the road,i saw a chick walk on the road,0.7881040892193308
271,i go to school with a laptop,i go to school with a desktop computer,0.7859778597785978
273,i travel to the united states by plane,i travel to the united states by rocket,0.7838827838827839
274,we should borrow things after returning them,we should return things after borrowing them,0.7846715328467153
275,i want to have light food such as steaks,i want to have light food such as potatoes,0.7854545454545454
276,i like swimming in the river,i like swimming in the hole,0.7862318840579711
277,i want world peace,i want world war,0.7870036101083032
278,a snowman will exist forever,a snowman won't exist forever,0.7877697841726619
279,i like his toy so i can grab it,i like his toy but i can't grab it,0.7885304659498208
280,patients are cured by nurses,patients are cured by doctors,0.7892857142857143
281,teachers can help you do homework,flowers can help you do homework,0.7900355871886121
282,we should eat more sugar to protect teeth,we should eat less sugar to protect teeth,0.7907801418439716
283,we should take the ice when we catch a cold,we should take medicine when we catch a cold,0.7915194346289752
284,in winter people wear more clothes than in summer,in summer people wear more clothes than in winter,0.7922535211267606
285,we can skate on snow,we can skate on the ice,0.7929824561403509
286,we can eat dirt,we can't eat dirt,0.7937062937062938
288,if we are going to be late we should walk,if we are going to be late we should run,0.7916666666666666
290,i see a boy playing a computer,i see a dog playing a computer,0.7896551724137931
293,"on mars, there have many countries","on mars, there are no metropolitan areas",0.7849829351535836
294,a student can learn how to read,a student can't learn his course,0.7857142857142857
295,everyone needs to eat,someone can live who don't eat anything,0.7864406779661017
296,an owl can see on a dark night,a man can see on a dark night,0.7871621621621622
297,it is always cold in january in the northern earth,it is always cold in july in the northern earth,0.7878787878787878
299,cancer is a disease,cancer can bring happiness to us,0.7859531772575251
300,people can feel pain,people can only feel happiness,0.7866666666666666
301,fish can live in a land without water,fish need water to live,0.7873754152823921
302,computers can eat food,computers are powered by electricity,0.7880794701986755
303,everyone lives in the country,some people live in the country,0.7887788778877888
304,people are able to cheat,people are only able to be honest,0.7894736842105263
307,families shouldn't visit relatives during the holidays,families should visit relatives during the workdays,0.7850162866449512
308,i can hold up a car,i can hold up a can of soda,0.7857142857142857
309,everyone is good-looking,most people want to be good-looking,0.7864077669902912
311,a puzzle can be solved easily,a puzzle is a challenge,0.7845659163987139
312,a cord can be used for treatment,a cord can be used for tying things together,0.7852564102564102
313,you can take an airplane to visit england,you can take your airplane to visit mars,0.7859424920127795
315,ireland is a country,ireland is a planet,0.7841269841269841
316,a person doesn't want moldy bread,a person want moldy bread,0.7848101265822784
317,oil comes from the air,oil comes from the ground,0.7854889589905363
320,you would sleep because you want to rest,you would dance because you want to rest,0.78125
321,if you want to go to school then you should pay your fees,if you want to go to work then you should pay your fees,0.7819314641744548
322,i see a cat eating a fish,i see a sheep eating a fish,0.782608695652174
323,my dad's dad is my grandma,my dad's dad is my grandpa,0.7832817337461301
324,eating is an emotion between people,love is an emotion between people,0.7839506172839507
327,most birds include penguins can fly,most birds other than penguins can fly,0.7798165137614679
330,people feel pleasure while kissing,people feel sick while kissing,0.7757575757575758
333,we wear thick clothes in winter,we wear thin clothes in winter,0.7717717717717718
334,we can see white clouds and dark clouds in the air,we can only see white clouds in the air,0.7724550898203593
335,i lie on a hamburger in my room,i eat a hamburger in my room,0.7731343283582089
336,people usually use wood to put out a fire,people usually use water to put out a fire,0.7738095238095238
337,people plant seeds and then harvest fruits,people can harvest fruits without planting seeds,0.7744807121661721
339,people can play the violin without learning,people can play the violin after learning the violin,0.7728613569321534
340,no one can learn from books,people can learn something from books,0.7735294117647059
341,most of the leaves are red,most of the leaves are green,0.7741935483870968
342,i will celebrate the failure of the game,i will celebrate the victory of the game,0.7748538011695907
343,i will have a trip to a police office,i will have a trip to a theme park,0.7755102040816326
344,i should sleep at night,i should study during whole night,0.7761627906976745
346,i saw a baby holding a woman.,i saw a woman holding a baby.,0.7745664739884393
347,today i will have lunch before breakfast.,today i will have breakfast before lunch.,0.7752161383285303
349,i saw a round pizza.,i saw a square pizza.,0.7736389684813754
350,i saw an island on land.,i saw an island in the sea.,0.7742857142857142
352,we cut down trees to protect the environment,we plant trees to protect the environment,0.7727272727272727
355,i can use the money to buy some houses,i can use the money to buy all houses,0.7690140845070422
356,dogs are animals,a stone is an animal,0.7696629213483146
357,we communicate in the same language,we communicate in different languages,0.7703081232492998
358,dogs like eating meat,dogs like eating grass,0.770949720670391
359,i saw a man wearing glasses of two lens.,i saw a man wearing glasses of three lens,0.7715877437325905
360,i will cry if my family is dead,i will laugh if my family is dead,0.7722222222222223
361,a man should not play with violent tigers,a man should play with violent tigers,0.7728531855955678
363,i am unhappy because i am poor,i am happy because i am poor,0.7713498622589532
364,i like cakes because i like salty food,i like cakes because i have a sweet tooth,0.771978021978022
367,i need to eat fruits and vegetables to keep healthy.,eating fruits and vegetables makes me fat,0.7683923705722071
368,"she likes flowers, so i send her roses.","she doesn't like flowers, so i send her roses.",0.7690217391304348
370,he lay under the apple tree.,he lay under the watermelon tree,0.7675675675675676
371,today i will go to my hometowns,today i will go to my hometown,0.7681940700808625
372,my blood type is the same as some people.,my blood type is the same as everyone.,0.7688172043010753
375,i use computers to play computer games.,i use calculators to play computer games.,0.7653333333333333
378,if you want to take a walk then you should wear shoes,if you want to take a walk then you should wear a hat,0.7619047619047619
380,i use the refrigerator to keep food.,i use the refrigerator to cook food.,0.7605263157894737
382,he put the stone in his hand.,he put the fire in his hand.,0.7591623036649214
383,you may always find a computer user in a wine bar,you may find a computer user in a computer lab,0.7597911227154047
384,people can surf on the water.,people usually sleep on the water.,0.7604166666666666
385,if you want to walk on the street then you should have money,if you want to go to a restaurant then you should have money,0.7610389610389611
386,pushing a bike requires much strength,pushing a car requires much strength,0.7616580310880829
387,ennui would make you want to see a film,ennui would make you become happy,0.7622739018087855
388,something you find at a house is a fighter plane,something you find at a military base is a fighter plane,0.7628865979381443
392,a child will be a child forever,a child can become an adult,0.7576530612244898
393,batteries can power a lantern forever,batteries can power a lantern,0.7582697201017812
394,a drought happens when insufficient rain falls,a drought happens when excessive rain falls,0.7588832487309645
395,if you want to have a haircut then you should go to a library,if you want to have a haircut then you should go to a hair salon,0.759493670886076
396,if you want to read a book then you should get it from the library,if you want to read a book then you should get it from the restaurant,0.76010101010101
397,the effect of attending a classical concert is falling asleep,the effect of attending a classical concert is impetuous,0.760705289672544
398,something that might happen when you diminish your own hunger is eat,something that might happen when you diminish your own hunger is taking exercise,0.7613065326633166
400,going on strike is for winning concessions from employers,going on strike is for having fun,0.76
401,a person is anxious for undesired things,a person doesn't want undesired things,0.7605985037406484
402,you are likely to find a grape in a fruit bowl,you are likely to find a potato in a fruit bowl,0.7611940298507462
403,something you find in downtown is a volcano,something you find in downtown is a police station,0.7617866004962779
406,taking a walk is good for health in general,taking a walk is harmful to health in general,0.7586206896551724
407,people usually eat fresh bread,people usually eat moldy bread,0.7592137592137592
408,people can make friends in clubs,people can't make friends in clubs,0.7598039215686274
409,he is a thrifty man and he often wastes food,he is a wasteful man and he often wastes food,0.7603911980440098
410,he was very energetic because he stayed up late last night,he was very tired because he stayed up late last night,0.7609756097560976
411,he goes to the cinema to watch animals,he goes to the cinema to watch movies,0.7615571776155717
412,students usually play their mobile phones in class time,students usually listen to their teachers in class time,0.7621359223300971
413,we make cakes with butter and wood,we make cakes with butter and fruit,0.7627118644067796
414,many people will die in war,no one will die in war,0.7632850241545893
416,cowardly people hate horror movies,cowardly people love horror movies,0.7620192307692307
418,he washes clothes in a washing machine,he washes potatoes in a washing machine,0.7607655502392344
420,people like to wear wet clothes,people like to wear dry clothes,0.7595238095238095
421,he is younger than his father,he is older than his father,0.7600950118764845
422,people can read books in the library,people can speak loudly in the library,0.7606635071090048
426,you might feel irritated when you're stuck in traffic,you might feel happy when you're stuck in traffic,0.755868544600939
427,we will get pins and needles from sitting or standing for long periods of time,we will feel relaxed from sitting or standing for long periods of time,0.7564402810304449
429,the sea is salty and bitter,the sea is sweet,0.7552447552447552
430,fireflies can make light,fireflies are usually annoying,0.7558139534883721
432,hail comes in the warm season,hail comes in winter,0.7546296296296297
434,breathing through the nose is healthy,breathing through the mouse is healthy,0.7534562211981567
435,you can't eat sprouted potatoes,you can eat sprouted potatoes,0.7540229885057471
437,vitamin c should not be eaten with seafood,vitamin c can be eaten with seafood,0.7528604118993135
438,smoking is not allowed in public places,smoking is allowed in public places,0.7534246575342466
439,children need eight hours of sleep every day,children need four hours of sleep every day,0.7539863325740319
440,ears can smell,ears can hear sounds,0.7545454545454545
444,eating fruits is good for health,eating fruits is bad for health,0.75
445,children need to drink milk before going to school,children need to drink beer before going to school,0.750561797752809
446,i play football every day because i love playing football,i play football every day because i love playing computer games,0.7511210762331838
447,"it is rainy, so we can play football outside","it is sunny, so we can play football outside",0.7516778523489933
448,students have to take notes in class,students have to copy homework in class,0.7522321428571429
449,tokyo is in china,tokyo is in japan,0.7527839643652561
450,"in the evening, i will eat dinner","in the evening, i will eat breakfast",0.7533333333333333
452,birds live in the ocean,birds live in forests,0.7522123893805309
453,there are different kinds of trees in the ocean,there are different kinds of trees in the forest,0.7527593818984547
454,i take a television to school every day,i take a mobile phone to school every day,0.7533039647577092
455,"the bag is too weighty, so i cannot hold it","the bag is too light, so i cannot hold it",0.7538461538461538
456,i am ill so i need to see an actor,i am ill so i need to see a doctor,0.7543859649122807
457,i work hard so i fail the exam finally,i work hard so i pass the exam finally,0.7549234135667396
458,i finished my work late last night so i am energetic now,i finished my work early last night so i am energetic now,0.7554585152838428
460,i get up too early so i will be late for school,i get up too late so i will be late for school,0.7543478260869565
461,i am hungry now so i am going to a restaurant,i am hungry now so i am going to a hospital,0.754880694143167
462,the food tastes awful so i want to eat it again,the food tastes good so i want to eat it again,0.7554112554112554
463,most grasses are green,most grasses are black,0.755939524838013
464,we meet snakes in the forest,we meet whales in the forest,0.7564655172413793
465,he put out the fire with oil,he put out the fire with water,0.7569892473118279
467,there is a blackboard in the front of the classroom,there is a sea in the front of the classroom,0.7558886509635975
468,we take photos of snowflakes in winter,we take photos of willow catkins in winter,0.7564102564102564
470,they feel colder after the snow,they feel warmer after the snow,0.7553191489361702
471,he cut metal with scissors,he cut the paper with scissors,0.7558386411889597
472,my family fly kites on sunny days,my family fly kites on rainy days,0.7563559322033898
476,the cat caught a mouse,the cat caught a tiger,0.7521008403361344
477,some birds are flying in the sky,some fish are flying in the sky,0.7526205450733753
478,he built a snowman on a winter day,he built a snowman on a summer day,0.7531380753138075
482,thirst would make you want to sleep,thirst would make you want to drink water,0.7489626556016598
485,close relatives are not usually allowed to marry,close relatives can marry,0.7463917525773196
487,the color of animal blood includes not only red,the color of animal blood includes only red,0.7453798767967146
489,many insects have a sense of smell,all insects have no sense of smell,0.7443762781186094
491,the turtle usually lives very short,the turtle usually lives a long time,0.7433808553971487
492,the leaves of many trees fall in autumn,leaves grow on trees forever,0.7439024390243902
495,silverware is good for food,silverware is bad for food,0.7414141414141414
496,the seawater is blue,the seawater is colorless and transparent,0.7419354838709677
497,mineral water is drinkable,seawater is drinkable,0.7424547283702213
499,human tears are generally sweet,human tears are usually salty,0.7414829659318637
502,wild geese fly south in winter in the northern hemisphere,wild geese fly north in winter in the northern hemisphere,0.7390438247011952
504,there may be a rainbow after the rain,there may be more polluted after the rain,0.7380952380952381
505,paralympic games are for the disabled,the olympic games for the disabled,0.7386138613861386
507,when it snows it isn't cold,when it snows it is cold,0.73767258382643
508,i am born in china so i am chinese,i am born in japan so i am chinese,0.7381889763779528
510,a car is a kind of motor vehicle,a car is a kind of animal,0.7372549019607844
