599,the sun won't stay on all day,the sun will stay on all day,0
602,you can find the eiffel tower in france,you can find the statue of liberty in france,0
610,people who are allergic to potatoes can eat chips,people who are allergic to potatoes can't eat chips,0
611,mars is not habitable,mars is suitable for human survival,0
614,germinated sweet potatoes cannot be eaten,germinated sweet potatoes can be eaten,0
615,all flowers have fragrance,some flowers have no fragrance.,0
616,some trees do not fall leaves in autumn,all trees lose their leaves in autumn.,0
621,you can see the pine trees blooming,you can not see the pine trees blooming,0
627,i'm grazing tigers,i'm grazing cows,0
654,children can play with guns,children can't play with guns,0
666,a room with windows is usually dark at day,a room with windows is usually lighter at day,0
670,alarm clocks usually help people fall asleep,alarm clocks usually help people get up,0
677,tourists usually take cameras with them,tourists will not take cameras with them,0
678,students should be indulged in games,students may be indulged in games,0
685,we can't see salt in water,we can see salt in water,0
701,we usually press the button of elevators with our toes,we usually press the button of elevators with our fingers,0
709,pigs are mammals,birds are mammals,0
751,people are in danger when an earthquake happens,people are safe when an earthquake happens,0
757,my mother asks me to listen carefully in class,my mother asks me to play cards in class,0
760,we are good friends so we abuse each other,we are good friends so we help each other,0
762,children need to stay away from alcohol,children need to stay away from books,0
764,we play football in the stadium,we play football in my bedroom,0
770,you can use leaves to feed to sloths,you can use meat to feed to sloths,0
780,we need airplanes to go to the moon,we need rockets to go to the moon,0
781,we can hear voices in the vacuum,we can't hear voices in the vacuum,0
784,people can't use plants to make paper,people usually use plants to make paper,0
785,teenagers shouldn't smoke,teenagers should smoke,0
787,bees usually live in places with few flowers,bees usually live in places with plenty of flowers,0
789,most countries need troops,most countries don't need troops,0
791,we are usually prohibited smoking in gas stations,we are usually allowed to smoke in gas stations,0
795,people living in the desert usually save water,people living in the desert often waste water,0
796,generally speaking taking notes is a good habit,generally speaking taking notes is not a good habit,0
799,we can use the atm to get bank cards,we can use the atm to save money,0
802,we wear fewer clothes when the weather gets warmer,we wear more clothes when the weather gets warmer,0
804,most of the goods are not free,most of the goods are free,0
805,keys are usually made of metal,keys are usually made of plastic,0
807,milk can be drunk at room temperature for a month after being opened,milk must be discarded at room temperature for a month after being opened,0
809,in ordinary times we can't see the legendary dragon,in ordinary times we can see the legendary dragon,0
814,it's not good to get x-rays frequently,it's good to get x-rays frequently,0
820,the doctor usually goes to the hospital because they are sick,the patient usually goes to the hospital because they are sick,0
824,people can eat a lot of junk food,people can't eat a lot of junk food,0
826,myopic people usually need glasses,myopic people usually don't need glasses,0
827,parks are not suitable for walking around,parks are suitable for walking around,0
828,people usually run without shoes,people usually run with shoes,0
836,humans usually breathe with their noses,humans breathe only with their noses,0
837,people can use computers in the shower,people can't use computers in the shower,0
838,humans usually eat with their mouths,humans usually don't eat with their mouths,0
839,iron products are usually sensitive to rain,iron products are usually not sensitive to rain,0
840,people shouldn't feed monkeys bananas,people usually feed monkeys bananas,0
846,we are going to watch the sunset tomorrow so you need to get up early,we are going to watch the sunrise tomorrow so you need to get up early,0
852,there are many kinds of plants in antarctica,there are many kinds of plants in africa,0
859,you can't see the living dragon,you can see the living dragon,0
862,people shouldn't tell strangers the address of their families,people should tell strangers the address of their families,0
863,you can touch the software with your hands,you can't touch the software with your hands,0
886,students usually do their homework in bed,students usually do their homework on the desk,0
887,wheat is of no use to human beings,wheat is useful to human beings,0
890,people don't need to use air conditioning on the day in a temperature,people don't need to use air conditioning on a hot day,0
898,people can open locked boxes directly,people can open unlocked boxes directly,0
908,the earth revolves around the sun,the earth revolves around the moon,0
918,this article is so brief that i can read it easily,this article is so long that i can read it easily,0
921,i live in the city for its fresh air,i live in the countryside for its fresh air,0
924,it is hopeless for you to be admitted by the famous university because you are so outstanding,it is hopeful for you to be admitted by the famous university because you are so outstanding,0
938,he used fire to cook a meal,he used water to cook a meal,0
940,she traveled to the antarctic by air,she traveled to the antarctic on foot,0
947,the waiter paid the bill of a delicious meal,the guest paid the bill of a delicious meal,0
962,she read a fairy tale on the newspaper,she read breaking news on the newspaper,0
967,he invited his female friend to his wedding,he invited his girlfriend to his wedding,0
971,we said goodbye and met,we said goodbye and left,0
977,she ate 3 hamburgers for lunch,she ate 30 hamburgers for lunch,0
978,he rode a bike in the river,he rode a bike in the street,0
990,he bought a dictionary yesterday,he wrote a dictionary yesterday,0
997,i woke up and found an elephant in my pajama,i woke up and found a mosquito in my pajama,0
1021,it took 7 days to receive the email,it took 7 seconds to receive the email,0
1045,the bride got a bouquet after the wedding,the bride threw a bouquet after the wedding,0
1048,every time i got a reply when he received my letter,every time i wrote a reply when he received my letter,0
1060,the little girl tiptoed and rang the bell,the little girl squatted and rang the bell,0
1067,he ate some sleeping pills in order not to fall asleep,he ate some coffee beans in order not to fall asleep,0
1070,it's 12 o'clock and the new year is coming,it's 6 o'clock and the new year is coming,0
1074,he pressed the accelerator to slow the car down,he pressed the brake to slow the car down,0
1086,the difference between the twins' birth time is one minute,the difference between the twins' birth time is one day,0
1087,he found enough evidence to commit a crime,he found enough evidence to convict a crime,0
1088,jim cut his finger with the soap,jim cut his finger with the knife,0
1089,tina told her dog to clean the apartment,tina told her daughter to clean the apartment,0
1100,john got up early to take a good rest,john got up late to take a good rest,0
1113,she found seahorses at the bottom of the sea,she found eagles at the bottom of the sea,0
1116,joe slipped on a banana peel,joe slept on a banana peel,0
1118,carrots make tom sick,carrots make rabbits sick,0
1121,jack called his sick friend to check on her,jack ignored his sick friend to check on her,0
1136,she opened the curtain when she woke up,she opened the shower curtain when she woke up,0
1137,lewis was having an affair with his boss,lewis was having an affair with his girlfriend,0
1148,chris lived at the bus stop,chris waited at the bus stop,0
1156,people became ignorant after they read the news,people became knowledgeable after they read the news,0
1161,police officers enjoy eating donuts in an emergency,police officers enjoy eating donuts in spare time,0
1169,he put a piece of apple in his mouth,he put an apple in his mouth,0
1170,he posted a stamp on the letter,he printed a stamp on the letter,0
1197,after receiving the vaccine the baby became immune to the disease,after becoming immune to the disease the baby received the vaccine,0
1200,jane painted a chair and put it aside,jane painted a chair and sat on it,0
1225,the bar closed early because it was crowded,the bar closed early because it was empty,0
1226,he got pulled over by the police when he was parking,he got pulled over by the police when he was speeding,0
1228,bosh realized he forgot something when he looked at his watch,bosh realized he forgot something when he looked at his list,0
1233,the girl handed down her clothes to her younger sister,the girl handed down her clothes to her elder sister,0
1237,the driver made a wrong turn and the trip took a shorter time,the driver made a wrong turn and the trip took longer time,0
1240,the burglar broke into my house without calling me up,the burglar broke into my house without awakening me up,0
1242,the mirror in the bathroom fogged up after she applied her makeup,the mirror in the bathroom fogged up after she took a shower,0
1251,the audience booed the comedian off the stage for his humor,the audience booed the comedian off the stage for his boredom,0
1253,bob said my breath smelled of garlic so i brushed my teeth,bob said my breath smelled of garlic so i wiped my mouth,0
1255,tina pushed the gas pedal to open the car door,tina pushed the gas pedal to speed the car up,0
1256,sarah got away with the crime because new evidence was discovered,sarah got away with the crime because new evidence was destroyed,0
1260,a comet collided the moon and a crater formed on it,a comet passed by the moon and a crater formed on it,0
1262,janice felt ashamed of the scar on her face,janice felt ashamed of the smile on her face,0
1268,the student flaunted his test grade to his classmates,the student flaunted his test grade to his pets,0
1269,the boy felt homesick in another country,the boy felt homesick at his parent's,0
1274,the gardener put seeds in the soil to make his plants flourish,the gardener put fertilizer in the soil to make his plants flourish,0
1302,he used a torch to cool the freshly cooked beef,he used a breeze to cool the freshly cooked beef,0
1316,everyone's skin color is different,everyone has the same skin color,0
1323,"i watered the flowers every day, so it opened very well","i did not water the flowers, so it opened very well",0
1340,he uses soap to clean himself,he uses a stone to clean himself,0
1348,he braked with his left foot while driving.,he braked with his right foot while driving.,0
1353,pour detergent into the washing machine to wash clothes,pour ink into the washing machine to wash clothes,0
1355,most people work to spend money,most people work to earn money,0
1357,divergent attention improves learning efficiency,concentration improves learning efficiency,0
1371,household cleanliness after housework,households get dirty after housework,0
1374,students with poor eyesight mostly sit in the front rows of the classroom,students with poor eyesight mostly sit in the back rows of the classroom,0
1375,"if you think tv programs are too loud, you can reduce the volume","if you think tv programs are too loud, you can increase the volume",0
1393,this plate looks very good,this plate tastes very good,0
1396,"if you want to have lunch, you can choose a restaurant","if you want to have lunch, you must choose a restaurant",0
1399,he likes sitting in a boat and floating on the desert,he likes sitting in a boat and floating on the lake,0
1410,the waiter serves me coffee in the same cup every morning,the waiter serves me coffee on the same plate every morning,0
1413,we use windows to let the light shine into the house,we use walls to let the light shine into the house,0
1419,humans can fly with wings,humans can fly with planes,0
1442,she had a bad day and she felt white,she had a bad day and she felt blue,0
1459,i send my new book to bookstores to sell it,i send my new book to hospitals to sell it,0
1464,i lost my car in the traffic jam,i lost patience in the traffic jam,0
1468,i felt very nervous after taking the midterm,i felt very nervous before taking the midterm,0
1474,drinking too much coffee can make you drunk,drinking too much vodka can make you drunk,0
1485,using a washing machine to wash t-shirt is very convenient,using a washing machine to wash vegetables is very convenient,0
1488,we use shoelaces to ensure that shoes will not drop when walking,we use glue to ensure that shoes will not drop when walking,0
1496,i carried a fork to eat soup,i carried a spoon to eat soup,0
1509,my favorite thing is surfing in the swimming pool,my favorite thing is surfing in the sea,0
1510,today i forgot to bring my mouth and couldn't have lunch,today i forgot to bring my chopsticks and couldn't have lunch,0
1513,the ground was covered by wind after the storm,the ground was covered by leaves after the storm,0
1517,every boat has a life jacket to prevent a person from falling in water,every boat has a life jacket to prevent a person from drowning in water,0
1521,he is such a smart boy that he learns everything slowly,he is such a smart boy that he learns everything fast,0
1525,he is a nice boy because he smiles to everyone,he is a nice boy because he yells at everyone,0
1527,i took off my clothes to take a shower,i put on my clothes to take a shower,0
1528,tom smashed glass and reused it after cleaning,tom smashed glass and used another one after cleaning,0
1533,trees grow leaves to prevent being knocked down,trees grow roots to prevent being knocked down,0
1554,i do homework every day to keep healthy,i do sports every day to keep healthy,0
1555,i built a car in the store,i brought a car in the store,0
1558,her skin got whiter after sunbathing,her skin got more brown after sunbathing,0
1561,you need hardware or software to surf the internet,you need hardware and software to surf the internet,0
1563,i prepared some fuel to power myself,i prepared some cookies to power myself,0
1570,i keep things orderly so that i can find something quick,i keep things messy so that i can find something quick,0
1579,a fine day is a good chance to dry the clothes,a rainy day is a good chance to dry the clothes,0
1589,wine cellars are not just for drinking,bars are not just for drinking,0
1591,i'm looking for a policeman to mail the letter,i'm looking for a postman to mail the letter,0
1602,we should order as much food as we can in the restaurant,we shouldn't order too much food in the restaurant,0
1605,i just can't balance myself to ride the bicycle,i just can't balance myself to drive the car,0
1608,i got married after i found out that my wife had cheated on me,i divorced after i found out that my wife had cheated on me,0
1609,i used the leaves to pack the pork,i used the water to pack the pork,0
1623,farmers can pick up apples on the trees,farmers can pick up apples on the ground,0
1631,rice is the main food for all the people,rice is the main food for some people,0
1633,the shopping mall is filled with car parks,the shopping mall is filled with shops,0
1640,i bought a headphone to share the music with others,i bought a headphone to enjoy the music alone,0
1644,you don't need learning to be a musician,you need to have a long time learning to be a musician,0
1659,i chose the farther cafe because of the distance,proper temperature can be found on the south pole,0
1672,my best friend was in my lost wallet,my favorite photo was in my lost wallet,0
1679,my family go to the park to see plum blossoms every summer,my family go to the park to see lotus every summer,0
1691,i cut my hair longer at the barber's,i cut my hair shorter at the barber's,0
1692,i can count the number of stars in the sky,i can count the number of the moon in the sky,0
1697,people go to jail because they don't want freedom,people go to jail because they sinned,0
1699,an umbrella can help you keep warm in snowy days,a thicker cloth can help you keep warm in snowy days,0
1702,i got a scholarship for cheating in the exam,i was fined for cheating in the exam,0
1704,you don't need to try out products when you shop online,you can't try out products when you shop online,0
1718,i'm looking for a gas station to refuel my bicycle,i'm looking for a gas station to refuel my car,0
1719,i refused to drive after drinking wine,i refused to drive after drinking gas,0
1722,flu can spread easily through eye contact,flu can spread easily through touch,0
1727,i brought my sailing ship to float in the sea,i brought my friendship to float in the sea,0
1729,i don't know what's my real vocation,i don't know what's my real gender,0
1730,joel said hello to his kids before traveling to africa,joel said goodbye to his kids before traveling to africa,0
1733,a parachute bag can save your life when you are falling from a high place,a life jacket can save your life when you are falling from a high place,0
1736,it has been rainy for a long time and the river flooded,it has been rainy for a long time and the river dried up,0
1748,football players wear short sleeves to protect themselves,football players wear short sleeves to lose heat,0
1763,gardeners water the leaves of the trees every day,gardeners water the roots of the trees every day,0
1777,we need different passports to visit different countries,we need different visas to visit different countries,0
1779,spring festival celebrates the first day of the lunar new year,spring festival celebrates the first day of the solar calendar new year,0
1798,"in old age, muscles go through a growth spurt","at adolescence, muscles go through a growth spurt",0
1802,you can buy drinks from vending machines without paying money,you can buy drinks from vending machines without communicating with cashiers,0
1820,we are vaccinated for the cure of the disease,we are vaccinated for disease prevention,0
1824,you can definitely cook food well by following a recipe,you may cook food well by following a recipe,0
1826,the deaf man can't hear me yelling,the blind man can't hear me yelling,0
1829,buying presents requires love and money,buying presents requires love or money,0
1836,the players will buy a cup of beer before the basketball game begins,the audience will buy a cup of beer before the basketball game begins,0
1840,i can lift the gym easily,i can lift gym equipment easily,0
1853,you can use money to buy some products to live longer,you can use money to buy some health to live longer,0
1856,designers show outdated clothes in a fashion show,designers show avant-garde clothes in a fashion show,0
1872,sun bathing removes dirt from the body,water bathing removes dirt from the body,0
1874,he was fined for smoking in his home,he was fined for smoking in the airplane,0
1875,we took notes in class for recording what we were thinking,we took notes in class for not forgetting the knowledge,0
1878,people can talk chat with living people,people can chat with the dead,0
1885,rats can't bite metal furniture,rats can't bite wood furniture,0
1894,i can take part in the soccer game in formal clothes,i can take part in the soccer game in athletic clothes,0
1905,a rat can survive a fall from a five-floor building,a person can survive a fall from a five-floor building,0
1909,alice formed a habit of sleeping to keep fit,alice formed a habit of jogging to keep fit,0
1939,vehicles travelled slowly in cloudy days,vehicles travelled slowly in foggy days,0
1945,the leader received praise because he fought poverty,the leader received praise because he raised taxes,0
1946,my mailbox was overflowing with letters when i went back after one month,my mailbox was overflowing with letters when i went back after five minutes,0
1947,the banana ripened so we ate them,the banana ripened so we threw them away,0
1948,the chef pressed down on the dough and the dough crumbled,the chef pressed down on the dough and the dough flattened,0
1956,she made an error in her calculations because she checked it only once,she made an error in her calculations because she checked it several times,0
1959,the egg splattered after i dropped it,the egg splattered after i boiled it,0
1965,the ocean tide was dangerous so the swimmers put on more sunscreen,the ocean tide was dangerous so the swimmers returned to a closer place,0
1970,the woman fanned herself with her hand for the air conditioner is new,the woman fanned herself with her hand for the air conditioner is broken,0
1988,people go to see a doctor because they fall ill,people go to see a doctor so they fall ill,0
1990,he likes sitting in a car and driving on the desert no purpose,he likes sitting in a car and driving on the lake no purpose,0
1995,she keeps a parrot in a fish tank filled with water,she keeps a tortoise in a fish tank filled with water,0
2000,their village was destroyed by a dragon yesterday,their village was destroyed by a tornado yesterday,0
2011,i am learning french from my teacher,i am learning french from my cat,0
2020,rebecca wakes up because she takes sleeping pills,rebecca wakes up because she sets an alarm,0
