109,it takes me 3 seconds to read the book,it takes me 3 days to read the book,0
111,he runs faster than no one and wins the champion,he runs faster than everyone and wins the champion,0
112,i wear a wristwatch to be informed of the time,i wear a belfry to be informed of the time,0
113,a bird beats its wings and flies off,a plane beats its wings and flies off,0
117,the regular meeting is held at 2 o'clock in the morning,the regular meeting is held at 2 o'clock in the afternoon,0
119,i eat apples because of my illness,i take medicine because of my illness,0
120,he catches a subway train in a subway stop,he catches a subway train in a bus stop,0
121,mary asks questions when taking an exam to get a high score,mary answers questions when taking an exam to get a high score,0
122,human beings shake tails to express their happiness,dogs shake tails to express their happiness,0
123,he had his hair cut at the barber's,he had his hair cut at the butcher's,0
125,tim and mary got married on january 31st,tim and mary got married on february 31st,0
127,the girl next to mary in the photo is her nephew,the boy next to mary in the photo is her nephew,0
128,i spend a dollar to buy a diamond ring,i spend a thousand dollars to buy a diamond ring,0
129,cinderella lives a hard life before she meets the prince,cinderella lives a happy life before she meets the prince,0
130,children take music classes in the gym,children take music classes in the music room,0
131,obama has served as president of the usa for twelve years,obama has served as president of the usa for eight years,0
132,children like flying kites in the spring,children like flying planes in the spring,0
133,people must have a passport to travel abroad,people must have a driver's license to travel abroad,0
134,it is snowy and very hot outside,it is snowy and very cold outside,0
135,the car stops at the green light,the car stops at the red light,0
136,people put on clothes when they feel cold,people take off clothes when they feel cold,0
137,trump was emperor of the usa in 2018,trump was president of the usa in 2018,0
138,he puts the radio next to his mouth to hear more clearly,he puts the radio next to his ear to hear more clearly,0
139,he is fined for vandalizing cultural heritages,he is honored for vandalizing cultural heritages,0
140,i buy a toy for my small brother for a shell,i buy a toy for my small brother for a dollar,0
141,they have to live in a mansion because of poverty,they have to live in a loft because of poverty,0
142,it is a pity that she only comes the second in the competition,it is a pity that she only comes the first in the competition,0
144,the taj mahal is made of white marbles,the taj mahal is made of white maples,0
145,they speak in english in order to communicate with each other,they speak in c++ in order to communicate with each other,0
146,stephen william hawking was a great actor,stephen william hawking was a great scientist,0
148,they sleep in a hotel while camping in the forest,they sleep in a tent while camping in the forest,0
149,i water my mp3 player two times a week,i charge my mp3 player two times a week,0
150,mongolia is mass surrounded by water,the uk is mass surrounded by water,0
152,tim buys a lock to prevent his bike from being stolen,tim buys a pair of socks to prevent his bike from being stolen,0
153,the doctor treats his patients carefully,the cook treats his patients carefully,0
154,the titanic struck an iceberg and sank,the titanic struck a life buoy and sank,0
155,he paints the ceiling with cola,he paints the ceiling with paints,0
156,she writes to her pen pal because they cannot meet each other,she writes to her pen pal because they meet each other every day,0
157,a lemon tastes sour when it goes bad,milk tastes sour when it goes bad,0
158,pumpkins can be made into delicious dishes for people to eat,pumpkins can be made into carriages for people to ride on,0
159,she is cut by a knife accidentally,she is cut by a carpet accidentally,0
160,i use scissors to cut paper cuts,i use pencils to cut paper cuts,0
161,people burnt ice for warmth th the past,people burnt coals for warmth in the past,0
162,tony gives his girlfriend chocolates to propose,tony gives his girlfriend chocolates to break up,0
163,she brings an umbrella because of the rain,she brings a scarf because of the rain,0
164,i will pick you up at the bus stop,i will pick you up on the cd disk,0
166,he practices running on the playground every morning,he practices running on noodles every morning,0
167,the dog sits there without even a woof,the dog sits there without even a mew,0
169,she rides a bike to work,she rides a chair to work,0
170,he writes his homework on the dew,he writes his homework on the notebook,0
171,a rabbit likes eating meat,a rabbit likes eating carrots,0
173,she washes her computer with warm water,she washes her clothes with warm water,0
174,i cut a piece of cloth with chopsticks,i cut a piece of cloth with scissors,0
175,mary adds some detergent to her bread,mary adds some butter to her bread,0
176,i am preparing for the trip tomorrow,i am preparing for the trip yesterday,0
177,i begin walking as soon as the light turns green,i begin walking as soon as the light turns purple,0
178,i drink coke with a chopstick,i drink coke with a straw,0
179,the cat enjoys playing knitting wool,the knitting wool enjoys playing cats,0
180,she takes attractive selfies with her smartphone,she takes attractive selfies with her headphone,0
181,i buy a boyfriend for my sister,i buy a ring for my sister,0
182,his father got angry because he failed the math exam,his father got excited because he failed the math exam,0
183,i go to the museum to see paintings painted by famous artists,i go to the museum to get my clothes cleaned,0
184,bob bought chocolate for his enemy on valentine's day,bob bought chocolate for his girl friend on valentine's day,0
185,french fries are made of potatoes,french fries are made of oranges,0
186,mars is the most suitable homeland for human beings,earth is the most suitable homeland for human beings,0
187,harry jumps high to throw the basketball into the basket,harry stoops down to throw the basketball into the basket,0
188,i'm thirsty so i drink freshwater,i'm thirsty so i drink seawater,0
189,alice is running on a playground,alice is running on the sea,0
190,bob looks painful because he hurts his fingers,bob looks delightful because he hurts his fingers,0
191,maria coughs when she breathes in fresh air,maria coughs when she breathes in haze,0
192,african lions enjoy eating grass,african lions enjoy eating meat,0
193,i graduated from college at the age of 22,i graduated from college at the age of 3,0
194,bears stay in caves during hibernation,bears stay underwater during hibernation,0
196,i went underwater and held my breath,i went underwater and took a deep breath,0
197,dogs can feed blood to their young ones,dogs can feed milk to their young ones,0
198,frank goes to the bank to save people,frank goes to the bank to save money,0
199,jack can read books before learning basic words,jack can read books after learning basic words,0
200,kids fly kites in a windless day,kids fly kites in a windy day,0
201,people get together to celebrate on christmas eve,people get together to fight on christmas eve,0
202,jason put a tea bag into his cup to make a cup of coffee,jason put a tea bag into his cup to make a cup of tea,0
205,"saying ""goodbye"", he walked out of the classroom and went home","saying ""hello"", he walked out of the classroom and went home",0
206,danis put his clothes into the washing machine,danis put his smartphone into the washing machine,0
207,billy rides a horse to cross the bridge,billy rides an ant to cross the bridge,0
208,bell takes a raft rushing down the waterfall,bell takes a raft rushing up the waterfall,0
209,george put a broom in his mouth to brush teeth,george put a toothbrush in his mouth to brush teeth,0
210,i closed my mouth against the bright light,i closed my eyes against the bright light,0
212,bob plays basketball with his cute dog,bob plays frisbee with his cute dog,0
214,frank had s stomachache so he drank more cold water,frank had a stomachache so he drank more hot water,0
216,henry flew to the usa sitting in a car,henry flew to the usa sitting in an airplane,0
217,carter opened the window of the airplane to get some fresh air,carter opened the ventilator of the airplane to get some fresh air,0
218,"on my birthday, we lighted up birthday candles for celebration","on my birthday, we lighted up birthday cakes for celebration",0
220,"when you smile at others, they will smile at you","when you smile at others, they will cry to you",0
221,"his favorite color is purple, the same color as the sky","his favorite color is blue, the same color as the sky",0
222,jenny ordered a hot dog in a pet store,jenny ordered a hot dog in a restaurant,0
223,i dried my hair before using shampoo,i wet my hair before using shampoo,0
224,the man in black cured him with a bullet,the man in black killed him with a bullet,0
225,she boiled the egg and the egg turned into liquid,she boiled the egg and the egg turned into solid,0
226,elisa was terrified bitten by a snake,elisa was terrified bitten by a book,0
227,"in the dark, i turn on the light to read a book","in the dark, i turn off the light to read a book",0
228,atlantic is the biggest continent in the world,asia is the biggest continent in the world,0
229,"the cat is sitting on the blanket, because she is warm","the cat is sitting on the blanket, because it is warm",0
231,human will starve to death without eating,human will get eventually out of power if they are unplugged,0
234,chloe got distracted when she was bored,chloe got concentrated when she was bored,0
236,mark ate a big bitter cherry pie,mark ate a big sweet cherry pie,0
238,harry went to the barbershop to have his hair cut,harry went to the barbershop to have his glasses repaired,0
239,reilly is sleeping on the couch,reilly is sleeping on the window,0
241,eric stalled for a while so we ended up late,eric stalled for a while so we ended up early,0
242,mark called his friends with his telephone,mark called his friends with his pencil,0
244,riko made a cup of banana milkshake with apples and milk,riko made a cup of banana milkshake with bananas and milk,0
245,my mother was preparing breakfast when i woke up in the morning,my mother was preparing dinner when i woke up in the morning,0
246,mike drank too much wine so he feels sleepy now,mike drank too much wine so he feels sober now,0
248,mike cried after hearing an interesting joke,mike laughed after hearing an interesting joke,0
249,she sharpened the pencil with a knife,she sharpened the pencil with an eraser,0
252,harry was terrified because of the nightmare,harry was relaxed because of the nightmare,0
253,astrid kissed him out of pure love,astrid kissed him out of pure hatred,0
254,his son took the school bus to go to school,his son took the school bus to go to work,0
255,throwing stones at cats is treating them badly,throwing stones at cats is treating them nicely,0
256,society demands reward for criminals,society demands penalty for criminals,0
257,he saw a car floating at sea,he saw a ship floating at sea,0
258,people can buy apples at a fruit shop,people can buy potatoes at a fruit shop,0
259,i should take off my trousers when swimming,i should take off my underpants when swimming,0
260,my daughter needs bra after growing up,my son needs bra after growing up,0
261,i choked on water,i choked on rice,0
262,if you feel cool you may sweat,if you feel hot you may sweat,0
263,i go to school for playing the computer game,i go to school for learning,0
264,i slipped on a rock,i slipped on a banana peel,0
265,i study five days a week,i study eight days a week,0
266,i see a student chatting with my son,i see a mute chatting with my son,0
267,a deaf person took part in a concert,an elegant woman took part in a concert,0
268,i see a cripple running,i see a man running,0
269,i saw an egg walk on the road,i saw a chick walk on the road,0
271,i go to school with a laptop,i go to school with a desktop computer,0
272,now i plan to sleep so i take a coffee,now i plan to sleep so i go to bed,0
273,i travel to the united states by plane,i travel to the united states by rocket,0
275,i want to have light food such as steaks,i want to have light food such as potatoes,0
276,i like swimming in the river,i like swimming in the hole,0
277,i want world peace,i want world war,0
278,a snowman will exist forever,a snowman won't exist forever,0
279,i like his toy so i can grab it,i like his toy but i can't grab it,0
280,patients are cured by nurses,patients are cured by doctors,0
281,teachers can help you do homework,flowers can help you do homework,0
283,we should take the ice when we catch a cold,we should take medicine when we catch a cold,0
285,we can skate on snow,we can skate on the ice,0
286,we can eat dirt,we can't eat dirt,0
287,mobile phones don't need charging,mobile phones need charging,0
288,if we are going to be late we should walk,if we are going to be late we should run,0
291,we have a snowball fight in winter,we have an ice ball fight in winter,0
292,milk is made by chicken,milk is made by cow,0
293,"on mars, there have many countries","on mars, there are no metropolitan areas",0
294,a student can learn how to read,a student can't learn his course,0
295,everyone needs to eat,someone can live who don't eat anything,0
296,an owl can see on a dark night,a man can see on a dark night,0
297,it is always cold in january in the northern earth,it is always cold in july in the northern earth,0
298,"to get a service or good, you don't have to pay money","to get a service or good, you should pay money",0
299,cancer is a disease,cancer can bring happiness to us,0
300,people can feel pain,people can only feel happiness,0
301,fish can live in a land without water,fish need water to live,0
302,computers can eat food,computers are powered by electricity,0
303,everyone lives in the country,some people live in the country,0
304,people are able to cheat,people are only able to be honest,0
305,if you want to dig a hole then you should use a shovel,if you want to dig a hole then you should use the spoon,0
306,soldiers will be punished for bravery,soldiers can get medals for bravery,0
307,families shouldn't visit relatives during the holidays,families should visit relatives during the workdays,0
308,i can hold up a car,i can hold up a can of soda,0
309,everyone is good-looking,most people want to be good-looking,0
311,a puzzle can be solved easily,a puzzle is a challenge,0
312,a cord can be used for treatment,a cord can be used for tying things together,0
313,you can take an airplane to visit england,you can take your airplane to visit mars,0
314,a bus takes passengers from a bus stop,a bus takes passengers from the sea,0
315,ireland is a country,ireland is a planet,0
316,a person doesn't want moldy bread,a person want moldy bread,0
317,oil comes from the air,oil comes from the ground,0
318,planes are almost made of gold,planes are almost made of aluminum,0
321,if you want to go to school then you should pay your fees,if you want to go to work then you should pay your fees,0
322,i see a cat eating a fish,i see a sheep eating a fish,0
324,eating is an emotion between people,love is an emotion between people,0
325,we can buy fresh fruits and vegetables from a coffee shop,we can buy fresh fruits and vegetables from a grocer,0
326,you are likely to find a folder in a drawer,you are likely to find a cake in a drawer,0
327,most birds include penguins can fly,most birds other than penguins can fly,0
328,i will feel energetic after running,i will feel hungry after running,0
329,my friends play computer games in the gymnasium,my friends play soccer ball in the gymnasium,0
330,people feel pleasure while kissing,people feel sick while kissing,0
331,i don't like climbing because i fear of heights,i like climbing because i fear of heights,0
333,we wear thick clothes in winter,we wear thin clothes in winter,0
334,we can see white clouds and dark clouds in the air,we can only see white clouds in the air,0
335,i lie on a hamburger in my room,i eat a hamburger in my room,0
336,people usually use wood to put out a fire,people usually use water to put out a fire,0
337,people plant seeds and then harvest fruits,people can harvest fruits without planting seeds,0
339,people can play the violin without learning,people can play the violin after learning the violin,0
340,no one can learn from books,people can learn something from books,0
341,most of the leaves are red,most of the leaves are green,0
343,i will have a trip to a police office,i will have a trip to a theme park,0
344,i should sleep at night,i should study during whole night,0
345,i can drink after driving,i can drive after drinking,0
348,i can cook any food simply,i can cook some food simply,0
349,i saw a round pizza.,i saw a square pizza.,0
350,i saw an island on land.,i saw an island in the sea.,0
351,i have free access to some museums with tickets,i have free access to all museums without tickets,0
352,we cut down trees to protect the environment,we plant trees to protect the environment,0
354,my brother is my family member,my friend is my family member,0
355,i can use the money to buy some houses,i can use the money to buy all houses,0
356,dogs are animals,a stone is an animal,0
357,we communicate in the same language,we communicate in different languages,0
358,dogs like eating meat,dogs like eating grass,0
359,i saw a man wearing glasses of two lens.,i saw a man wearing glasses of three lens,0
360,i will cry if my family is dead,i will laugh if my family is dead,0
361,a man should not play with violent tigers,a man should play with violent tigers,0
362,i will find a job if i need money,i will quit my job if i need money,0
363,i am unhappy because i am poor,i am happy because i am poor,0
364,i like cakes because i like salty food,i like cakes because i have a sweet tooth,0
365,he walks faster than the driving car.,he walks more slowly than the driving car,0
366,today i will go to the amusement park to see elephants.,today i will go to the zoo to see the elephants,0
367,i need to eat fruits and vegetables to keep healthy.,eating fruits and vegetables makes me fat,0
368,"she likes flowers, so i send her roses.","she doesn't like flowers, so i send her roses.",0
369,i saw a fish breathing in the water.,i saw a man breathing in the water.,0
370,he lay under the apple tree.,he lay under the watermelon tree,0
371,today i will go to my hometowns,today i will go to my hometown,0
372,my blood type is the same as some people.,my blood type is the same as everyone.,0
373,i drink coffee before i go to bed.,i drink milk before i go to bed.,0
374,he is a hunter afraid of little animals.,he is a hunter of hunting animals,0
375,i use computers to play computer games.,i use calculators to play computer games.,0
376,i have a light bulb emitting black light.,i have a light bulb emitting red light,0
379,if you want to make people laugh then you can tell a joke,if you want to make people laugh then you can hit them,0
382,he put the stone in his hand.,he put the fire in his hand.,0
383,you may always find a computer user in a wine bar,you may find a computer user in a computer lab,0
384,people can surf on the water.,people usually sleep on the water.,0
386,pushing a bike requires much strength,pushing a car requires much strength,0
387,ennui would make you want to see a film,ennui would make you become happy,0
388,something you find at a house is a fighter plane,something you find at a military base is a fighter plane,0
389,a baby can fix a computer,an adult can fix a computer,0
390,accidents can happen anywhere,accidents are a good thing,0
391,blind people can watch nothing,blind people can watch the tv,0
392,a child will be a child forever,a child can become an adult,0
393,batteries can power a lantern forever,batteries can power a lantern,0
394,a drought happens when insufficient rain falls,a drought happens when excessive rain falls,0
395,if you want to have a haircut then you should go to a library,if you want to have a haircut then you should go to a hair salon,0
396,if you want to read a book then you should get it from the library,if you want to read a book then you should get it from the restaurant,0
397,the effect of attending a classical concert is falling asleep,the effect of attending a classical concert is impetuous,0
398,something that might happen when you diminish your own hunger is eat,something that might happen when you diminish your own hunger is taking exercise,0
399,something you find in the home is actors,something you find at a movie is actors,0
400,going on strike is for winning concessions from employers,going on strike is for having fun,0
401,a person is anxious for undesired things,a person doesn't want undesired things,0
402,you are likely to find a grape in a fruit bowl,you are likely to find a potato in a fruit bowl,0
403,something you find in downtown is a volcano,something you find in downtown is a police station,0
404,his hair is getting shorter after a haircut,his hair is getting longer after a haircut,0
405,he took the paper out of the printer and printed it,he put the paper in the printer and printed it,0
406,taking a walk is good for health in general,taking a walk is harmful to health in general,0
408,people can make friends in clubs,people can't make friends in clubs,0
409,he is a thrifty man and he often wastes food,he is a wasteful man and he often wastes food,0
410,he was very energetic because he stayed up late last night,he was very tired because he stayed up late last night,0
411,he goes to the cinema to watch animals,he goes to the cinema to watch movies,0
413,we make cakes with butter and wood,we make cakes with butter and fruit,0
414,many people will die in war,no one will die in war,0
415,he is healthy and always takes medicine,he is ill and always take medicine,0
417,people usually fly in the sky,people usually walk in the land,0
418,he washes clothes in a washing machine,he washes potatoes in a washing machine,0
419,no living thing can live in the sea,some living things can live in the sea,0
421,he is younger than his father,he is older than his father,0
422,people can read books in the library,people can speak loudly in the library,0
423,people can go back to where they are after they circle the earth,people can't go back to where they are after they circle the earth,0
424,human can't live on the sun,human can live on the sun,0
425,most fishes can swim,most cats can swim,0
426,you might feel irritated when you're stuck in traffic,you might feel happy when you're stuck in traffic,0
427,we will get pins and needles from sitting or standing for long periods of time,we will feel relaxed from sitting or standing for long periods of time,0
428,cats and mice are good friends,cats like to catch mice,0
429,the sea is salty and bitter,the sea is sweet,0
430,fireflies can make light,fireflies are usually annoying,0
431,flowers have only one color,flowers have many colors,0
432,hail comes in the warm season,hail comes in winter,0
433,a man with a big head must be clever,a man with a big head is not necessarily clever,0
434,breathing through the nose is healthy,breathing through the mouse is healthy,0
435,you can't eat sprouted potatoes,you can eat sprouted potatoes,0
436,waste batteries can be thrown away at will,waste batteries can't be thrown away at will,0
437,vitamin c should not be eaten with seafood,vitamin c can be eaten with seafood,0
438,smoking is not allowed in public places,smoking is allowed in public places,0
439,children need eight hours of sleep every day,children need four hours of sleep every day,0
440,ears can smell,ears can hear sounds,0
441,the football is played by hand,the basketball is played by hand,0
442,dinner should be around one o'clock,lunch should be around twelve o'clock,0
444,eating fruits is good for health,eating fruits is bad for health,0
446,i play football every day because i love playing football,i play football every day because i love playing computer games,0
448,students have to take notes in class,students have to copy homework in class,0
450,"in the evening, i will eat dinner","in the evening, i will eat breakfast",0
451,"i am tired, so i need to go to work","i am tired, so i need to go to bed",0
452,birds live in the ocean,birds live in forests,0
453,there are different kinds of trees in the ocean,there are different kinds of trees in the forest,0
454,i take a television to school every day,i take a mobile phone to school every day,0
455,"the bag is too weighty, so i cannot hold it","the bag is too light, so i cannot hold it",0
458,i finished my work late last night so i am energetic now,i finished my work early last night so i am energetic now,0
460,i get up too early so i will be late for school,i get up too late so i will be late for school,0
461,i am hungry now so i am going to a restaurant,i am hungry now so i am going to a hospital,0
462,the food tastes awful so i want to eat it again,the food tastes good so i want to eat it again,0
465,he put out the fire with oil,he put out the fire with water,0
467,there is a blackboard in the front of the classroom,there is a sea in the front of the classroom,0
468,we take photos of snowflakes in winter,we take photos of willow catkins in winter,0
469,he uses a bamboo basket to fetch water,he uses a bottle to fetch water,0
471,he cut metal with scissors,he cut the paper with scissors,0
473,an ant knocked down a tree,a car knocked down a tree,0
474,they search penguins in the arctic,they search polar bears in the arctic,0
475,we hear thunder first in thunderstorm days,we see lightning first in thunderstorm days,0
477,some birds are flying in the sky,some fish are flying in the sky,0
479,most plants provide carbon dioxide for the human,most plants provide oxygen for the human,0
480,wheat grows in the ocean,wheat grows in the land,0
482,thirst would make you want to sleep,thirst would make you want to drink water,0
483,people usually grow grey hair when old,people can grow black hair all the time,0
485,close relatives are not usually allowed to marry,close relatives can marry,0
486,goldfish usually sleep with their eyes closed,goldfish usually sleep with their eyes open,0
487,the color of animal blood includes not only red,the color of animal blood includes only red,0
488,all animals are active in winter,some animals hibernate,0
491,the turtle usually lives very short,the turtle usually lives a long time,0
492,the leaves of many trees fall in autumn,leaves grow on trees forever,0
494,the fire has many colors,the fire has only one color,0
495,silverware is good for food,silverware is bad for food,0
496,the seawater is blue,the seawater is colorless and transparent,0
497,mineral water is drinkable,seawater is drinkable,0
498,we usually hear thunder first and then see lightning,we usually see lightning first and hear thunder,0
499,human tears are generally sweet,human tears are usually salty,0
500,cats generally like to eat vegetables,cats usually like fish,0
503,"in nature, the leaves of all plants are oval","in nature, there aren't plants with square leaves",0
504,there may be a rainbow after the rain,there may be more polluted after the rain,0
505,paralympic games are for the disabled,the olympic games for the disabled,0
507,when it snows it isn't cold,when it snows it is cold,0
509,humans walk with four legs,humans walk with two legs,0
510,a car is a kind of motor vehicle,a car is a kind of animal,0
512,if you want to go on the internet then you should buy a computer,if you want to go on the internet then you should buy a book,0
513,christmas is the twelfth month of the year,christmas is the thirteenth month of the year,0
514,we can judge whether one can buy a beer by his age,we can judge whether one can buy a beer by his height,0
515,peace brings suffering,war brings suffering,0
517,if you want to sleep you need to go to bathroom,if you want to sleep you need to go to bedroom,0
518,a pig can lay eggs,a bird can lay eggs,0
519,i love music so i play the piano every day,i love music so i play basketball every day,0
521,nurses teach students,teachers teach students,0
524,an eraser can be used to write on paper,a pen can be used to write on paper,0
525,i sang at the party,i study at the party,0
526,the south pole is very hot,the south pole is very cold,0
527,ordinary cars have four wheels,ordinary cars have no wheels,0
528,ears are for listening,ears are for seeing,0
530,the words are so big that i cannot read them clearly,the words are so small that i cannot read them clearly,0
531,i run every day to exercise,i sleep every day to exercise,0
532,i ran so fast that i won the championship,i ran so slowly that i won the championship,0
533,comedy makes me laugh,tragedy makes me laugh,0
534,i like mathematics so i majored in mathematics,i like art so i majored in mathematics,0
536,snakes are able to swim,snakes are able to fly,0
538,we use soap to clean our hair,we use shampoo to clean our hair,0
539,a rabbit can eat a frog,a rabbit can eat a carrot,0
541,a student will be sad if he doesn't pass the exam,a student will die if he doesn't pass the exam,0
543,smuggling drugs is a nasty business,smuggling drugs will be commended,0
545,it costs very little to buy gold,it costs a lot of money to buy gold,0
546,if you want to sew then you should get a gun,if you want to sew then you should get a needle,0
547,sometimes people put gloves on their hands,sometimes people put shoes on their hands,0
548,"when you are near-sighted, you can't see things near at hand","when you are near-sighted, you can't see things far away",0
549,people can live without food for a long time,people need to eat enough food to live,0
551,we can just wait for their self-healing after we break our legs,we usually go to the hospital after we break our legs,0
552,being sedentary is a good thing,being sedentary is not a good thing,0
553,a dog usually bite strangers when it sees them,a dog usually bite acquaintances when it sees them,0
554,ripe apples are hot,ripe apples are sweet,0
555,all the birds can fly,most birds can fly,0
556,people usually don't use pillows when they sleep,people usually use pillows when they sleep,0
557,people usually use tableware when they eat,people usually don't use tableware when they eat,0
558,people bath in the bathroom,people eat their lunch in the bathroom,0
559,people usually wash their hair with shampoo,people usually wash their hair with toothpaste,0
562,i opened the wardrobe to illuminate the room,i turn on the light to illuminate the room,0
563,men usually use lipstick,women usually use lipstick,0
564,vegetarian usually like eating meat,vegetarian usually don't eat meat,0
565,dogs can eat chocolate,dogs can eat meat,0
566,we can know the time through the watch,we can't know the time through the watch,0
567,people usually eat the peel of the watermelon,people usually eat the flesh of the watermelon,0
568,everyone can eat peanuts,most people can eat peanuts,0
569,people usually can't smell the fragrance of jasmine,people usually can't smell the fragrance of grass,0
570,most people with cancer die,only a few people with cancer die,0
571,people can't take drugs at will,people can take drugs at will,0
