335,i lie on a hamburger in my room,i eat a hamburger in my room,0
339,people can play the violin without learning,people can play the violin after learning the violin,0
344,i should sleep at night,i should study during whole night,0
350,i saw an island on land.,i saw an island in the sea.,0
352,we cut down trees to protect the environment,we plant trees to protect the environment,0
356,dogs are animals,a stone is an animal,0
357,we communicate in the same language,we communicate in different languages,0
361,a man should not play with violent tigers,a man should play with violent tigers,0
364,i like cakes because i like salty food,i like cakes because i have a sweet tooth,0
365,he walks faster than the driving car.,he walks more slowly than the driving car,0
367,i need to eat fruits and vegetables to keep healthy.,eating fruits and vegetables makes me fat,0
368,"she likes flowers, so i send her roses.","she doesn't like flowers, so i send her roses.",0
372,my blood type is the same as some people.,my blood type is the same as everyone.,0
374,he is a hunter afraid of little animals.,he is a hunter of hunting animals,0
378,if you want to take a walk then you should wear shoes,if you want to take a walk then you should wear a hat,0
379,if you want to make people laugh then you can tell a joke,if you want to make people laugh then you can hit them,0
383,you may always find a computer user in a wine bar,you may find a computer user in a computer lab,0
387,ennui would make you want to see a film,ennui would make you become happy,0
388,something you find at a house is a fighter plane,something you find at a military base is a fighter plane,0
390,accidents can happen anywhere,accidents are a good thing,0
391,blind people can watch nothing,blind people can watch the tv,0
392,a child will be a child forever,a child can become an adult,0
393,batteries can power a lantern forever,batteries can power a lantern,0
395,if you want to have a haircut then you should go to a library,if you want to have a haircut then you should go to a hair salon,0
397,the effect of attending a classical concert is falling asleep,the effect of attending a classical concert is impetuous,0
398,something that might happen when you diminish your own hunger is eat,something that might happen when you diminish your own hunger is taking exercise,0
400,going on strike is for winning concessions from employers,going on strike is for having fun,0
401,a person is anxious for undesired things,a person doesn't want undesired things,0
403,something you find in downtown is a volcano,something you find in downtown is a police station,0
405,he took the paper out of the printer and printed it,he put the paper in the printer and printed it,0
427,we will get pins and needles from sitting or standing for long periods of time,we will feel relaxed from sitting or standing for long periods of time,0
428,cats and mice are good friends,cats like to catch mice,0
429,the sea is salty and bitter,the sea is sweet,0
431,flowers have only one color,flowers have many colors,0
432,hail comes in the warm season,hail comes in winter,0
433,a man with a big head must be clever,a man with a big head is not necessarily clever,0
437,vitamin c should not be eaten with seafood,vitamin c can be eaten with seafood,0
438,smoking is not allowed in public places,smoking is allowed in public places,0
440,ears can smell,ears can hear sounds,0
446,i play football every day because i love playing football,i play football every day because i love playing computer games,0
452,birds live in the ocean,birds live in forests,0
454,i take a television to school every day,i take a mobile phone to school every day,0
468,we take photos of snowflakes in winter,we take photos of willow catkins in winter,0
469,he uses a bamboo basket to fetch water,he uses a bottle to fetch water,0
471,he cut metal with scissors,he cut the paper with scissors,0
474,they search penguins in the arctic,they search polar bears in the arctic,0
479,most plants provide carbon dioxide for the human,most plants provide oxygen for the human,0
482,thirst would make you want to sleep,thirst would make you want to drink water,0
483,people usually grow grey hair when old,people can grow black hair all the time,0
485,close relatives are not usually allowed to marry,close relatives can marry,0
487,the color of animal blood includes not only red,the color of animal blood includes only red,0
488,all animals are active in winter,some animals hibernate,0
491,the turtle usually lives very short,the turtle usually lives a long time,0
492,the leaves of many trees fall in autumn,leaves grow on trees forever,0
494,the fire has many colors,the fire has only one color,0
496,the seawater is blue,the seawater is colorless and transparent,0
497,mineral water is drinkable,seawater is drinkable,0
498,we usually hear thunder first and then see lightning,we usually see lightning first and hear thunder,0
500,cats generally like to eat vegetables,cats usually like fish,0
503,"in nature, the leaves of all plants are oval","in nature, there aren't plants with square leaves",0
510,a car is a kind of motor vehicle,a car is a kind of animal,0
519,i love music so i play the piano every day,i love music so i play basketball every day,0
541,a student will be sad if he doesn't pass the exam,a student will die if he doesn't pass the exam,0
543,smuggling drugs is a nasty business,smuggling drugs will be commended,0
545,it costs very little to buy gold,it costs a lot of money to buy gold,0
548,"when you are near-sighted, you can't see things near at hand","when you are near-sighted, you can't see things far away",0
549,people can live without food for a long time,people need to eat enough food to live,0
551,we can just wait for their self-healing after we break our legs,we usually go to the hospital after we break our legs,0
552,being sedentary is a good thing,being sedentary is not a good thing,0
555,all the birds can fly,most birds can fly,0
556,people usually don't use pillows when they sleep,people usually use pillows when they sleep,0
557,people usually use tableware when they eat,people usually don't use tableware when they eat,0
558,people bath in the bathroom,people eat their lunch in the bathroom,0
562,i opened the wardrobe to illuminate the room,i turn on the light to illuminate the room,0
568,everyone can eat peanuts,most people can eat peanuts,0
570,most people with cancer die,only a few people with cancer die,0
575,most people are afraid of snakes,most people like snakes,0
577,anyone can be a marathoner,only the male can be a marathoner,0
578,people can't find others lying,people can find others lying sometimes,0
582,people often eat in the toilet,people often eat in restaurants,0
584,many people drink coffee to refresh themselves,many people drink coffee to sleep,0
585,we put the clothes in the washing machine,we put food in the washing machine,0
586,hot dogs are not dogs,hot dogs are dogs,0
588,poor sleep can lead to high energy levels,poor sleep can lead to lethargy,0
592,the sun ceases to shine at night,the sun shines all the time,0
594,"if people have something urgent to go to a place, they usually walk",if people have something urgent to go to a place they usually take a plane,0
596,most people don't need friends,most people have friends,0
597,trees can have no bark,a tree cannot live without its bark,0
600,most people don't like mice,most people like mice,0
601,you can drive on the highway without a driving license,you can't drive on the highway without driving license,0
602,you can find the eiffel tower in france,you can find the statue of liberty in france,0
603,people don't need to wear clothes,people need to wear clothes,0
604,most people forget things sometimes,most people don't forget things anytime,0
606,when we get sick we go to school,when we get sick we go to the hospital,0
607,"when we want to listen to the song, we can use a usb plate",when we want to listen to the song we can use an mp3,0
611,mars is not habitable,mars is suitable for human survival,0
612,a working guitar can have no strings,a working guitar has strings,0
615,all flowers have fragrance,some flowers have no fragrance.,0
616,some trees do not fall leaves in autumn,all trees lose their leaves in autumn.,0
621,you can see the pine trees blooming,you can not see the pine trees blooming,0
622,clouds come in all kinds of colors,clouds have no color,0
641,television is a device you use to contact people,a telephone is a device you use to contact people,0
653,college is usually free,college usually requires tuition fees,0
659,we can visit the website through books,we can visit websites through computers,0
665,people usually need to sleep,people usually don't need to sleep,0
669,people are usually afraid of sharks,people usually like sharks,0
677,tourists usually take cameras with them,tourists will not take cameras with them,0
681,applicants can give their bosses jobs,bosses can give applicants jobs,0
682,people usually use sunscreen in the sun,people usually use sunscreen at night,0
688,people usually put their quilts in bed,people usually put their quilts in the kitchen,0
715,the vegetable salad is junk food,french fries are junk food,0
734,science fiction is not real,autobiography is not real,0
740,i am five years old so i am very old,i am one hundred years old so i am very old,0
751,people are in danger when an earthquake happens,people are safe when an earthquake happens,0
775,people usually shed tears during exercising,people usually sweat during exercising,0
778,you can see many people live in the water,you can see many people live on land,0
782,people should throw banana peels in the garbage can,people should throw banana peels on the ground,0
787,bees usually live in places with few flowers,bees usually live in places with plenty of flowers,0
789,most countries need troops,most countries don't need troops,0
790,pianists usually have inflexible fingers,pianists usually have very flexible fingers,0
791,we are usually prohibited smoking in gas stations,we are usually allowed to smoke in gas stations,0
796,generally speaking taking notes is a good habit,generally speaking taking notes is not a good habit,0
797,materialists believe in the existence of jesus,materialists don't believe in the existence of jesus,0
798,eating kelp with onions is not good for your health,eating kelp with onions is good for your health,0
799,we can use the atm to get bank cards,we can use the atm to save money,0
800,software development requires money,software development doesn't cost money,0
804,most of the goods are not free,most of the goods are free,0
806,when the house stinks we don't want to clean it,when the house stinks we want to clean it,0
810,copying homework is a good thing,copying homework is not a good thing,0
811,many people go bald as they get older,many people don't go bald as they get older,0
812,"when we're laughing, we're generally happy","when we're laughing, we are usually sad",0
814,it's not good to get x-rays frequently,it's good to get x-rays frequently,0
815,taking too much medicine is a good thing,taking too much medicine is not a good thing,0
821,when people encounter robbers they will call the police,when people encounter robbers they will call ambulances,0
826,myopic people usually need glasses,myopic people usually don't need glasses,0
827,parks are not suitable for walking around,parks are suitable for walking around,0
834,snakes usually eat mice or birds,snakes usually eat elephants,0
835,most roads have trees beside them,most roads have no trees beside them,0
838,humans usually eat with their mouths,humans usually don't eat with their mouths,0
839,iron products are usually sensitive to rain,iron products are usually not sensitive to rain,0
842,people usually knock at the door before entering,people usually don't knock at the door before entering,0
843,people usually grab crab forceps,people usually grab the crab's back,0
868,doctors need to write papers,doctors don't need to write papers,0
886,students usually do their homework in bed,students usually do their homework on the desk,0
887,wheat is of no use to human beings,wheat is useful to human beings,0
890,people don't need to use air conditioning on the day in a temperature,people don't need to use air conditioning on a hot day,0
893,people usually read books when they walk,people usually watch the road when they walk,0
905,people usually dry themselves with towels,people usually dry their bodies with plastic,0
907,people can use calculators to make telephone calls,people can use mobile phones to make phone calls,0
928,when the room is dark you want to turn on the light,when the room is very bright you want to turn on the light,0
929,you'd better wash your hands after using the toilet,you'd better not wash your hands after using the toilet,0
930,you don't want to wear short sleeves outside in winter,you want to wear short sleeves outside in winter,0
931,diesel cars need no oil to run,diesel cars need oil to run,0
933,drunk driving is a good habit,drunk driving is not a good habit,0
936,we can brush our teeth with toothpaste,we can brush our teeth with body wash,0
962,she read a fairy tale on the newspaper,she read breaking news on the newspaper,0
967,he invited his female friend to his wedding,he invited his girlfriend to his wedding,0
994,we will watch the game on the radio,we will watch the game on tv,0
1009,he swam in the lake,he swam in the fish tank,0
1055,dvd can be used to search for information,dvd can be used to store information,0
1065,tom wore pajamas for a job interview yesterday,tom wore a suit for a job interview yesterday,0
1101,susan disconnected the phone to wait for another call,susan hung up the phone to wait for another call,0
1132,he wrote a letter on a typewriter,he wrote a letter on tv,0
1134,suzie bought her parents a new car for her birthday,suzie bought her parents a new car for christmas,0
1136,she opened the curtain when she woke up,she opened the shower curtain when she woke up,0
1149,our teacher told us to make more effort in study,our teacher told us to make more mistakes in the study,0
1153,he turned to his teacher for a question in homework,he turned to his teacher for a question in the exam,0
1168,larry put his leisure suit on for the meeting,larry put his swimsuit on for the meeting,0
1169,he put a piece of apple in his mouth,he put an apple in his mouth,0
1176,wildfires are controlled by firefighters,wildfires are controlled by street fighters,0
1180,a secret is something that few people know,a secret is something that everyone knows,0
1190,the student attended several lectures to learn from different professors,the student attended several lectures to teach different professors,0
1191,all the guest of the party sat next to the cake,all the guest of the party sat onto the cake,0
1204,he found a check of one million dollars in his wallet,he found cash of one million dollars in his wallet,0
1211,the government built an aircraft roadway in the airport,the government built an aircraft roadway in the train station,0
1217,i attend a class in the classroom,i attend a class in the principal room,0
1218,one of the common reasons for flight delay is the mood of the pilot,one of the common reasons for flight delay is the traffic of the aircraft runway,0
1230,the student received detention for his excellent grades,the student received a scholarship for his excellent grades,0
1234,the bomb was defused when the terrorist set it off,the bomb exploded when the terrorist set it off,0
1237,the driver made a wrong turn and the trip took a shorter time,the driver made a wrong turn and the trip took longer time,0
1239,i scratched my skin to relieve scar,i scratched my skin to relieve the itch,0
1260,a comet collided the moon and a crater formed on it,a comet passed by the moon and a crater formed on it,0
1266,after a religious awakening she began to go to church,after a religious awakening she began to travel around,0
1271,the boy murmured his reply when his mother told him to speak up,the boy murmured his reply when his mother told him to whisper,0
1273,the lipstick on his cheek implied he was kissed by a woman,the lipstick on his cheek implied he blushed in front of a woman,0
1278,the team lost the game due to the injury of the referee,the team lost the game due to the injury of their best player,0
1279,children are not allowed to watch the movie because it's animated,children are not allowed to watch the movie because it's rated r,0
1280,paul deleted the email for it's an important emailfalse : 1,paul deleted the email for it's a spam email,0
1287,he peels an apple with a knife,he peels an apple with cotton,0
1296,you would hang out at school because you want to drink with friends,you would hang out at the bar because you want to drink with friends,0
1305,people usually read books they are interested in,people usually read books they are not interested in,0
1306,you can practice english by communicating more with others,you can practice english by speaking more spanish,0
1308,you would enjoy the company of your friends because they like the people you hate,you would enjoy the company of your friends because they hate the same people you do,0
1316,everyone's skin color is different,everyone has the same skin color,0
1321,human beings should not destroy the environment,human beings should destroy the environment,0
1326,"i never exercise, so i am very healthy","i exercise every day, so i am very healthy",0
1331,you are likely to find a bookshelf in a furniture store,you are likely to find a piece of bread in a furniture store,0
1332,he put a basketball in the printer.,he put a sheet of paper in the printer.,0
1335,it is normal for people to use radio to play games,it is normal for people to use the computer to play games,0
1338,he usually goes to the gym to sleep,he usually goes to the gym to do exercise,0
1340,he uses soap to clean himself,he uses a stone to clean himself,0
1345,students enhance their academic abilities by sleeping,students enhance their academic abilities by doing homework,0
1347,he is drunk because he drinks too much alcohol,he is drunk because he sleeps a lot,0
1350,eating more vegetables will make people healthy.,eating more vegetables will kill people,0
1357,divergent attention improves learning efficiency,concentration improves learning efficiency,0
1358,gravity can start an electronic device,electricity can start electronic devices,0
1362,cinemas usually play movies after the lights are turned on,cinemas usually play movies when the lights are off,0
1366,i need a dictionary to translate languages i don't understand,i need newspapers to translate languages i don't understand,0
1367,swimmers in swimming competitions usually need to wear swimsuits,swimmers in swimming competitions usually need to wear down jackets,0
1368,she often observes the stars with a telescope in the daytime,she often observes the stars with a telescope at night,0
1371,household cleanliness after housework,households get dirty after housework,0
1372,"in most cases, you need a passport to go to other countries","in most cases, you need a driving license to go to other countries",0
1388,you can set cheese to catch the mouse,you can set a mouse trap to catch the mouse,0
1400,"if you want to travel, you should have a talk with a travel agent","if you want to travel, you should have a talk with a pilot",0
1402,you need to be asleep first then you can awake,you need to have a dream first then you can awake,0
1405,i'm dirty now so i need to take a shower,i'm dirty now so i need to have lunch,0
1414,we can learn what will happen in the future by reading diary,we can learn what happened in the past by reading diary,0
1416,i learned to play basketball to enjoy music,i learned to play the piano to enjoy music,0
1424,he swims in his own swimming pool every day,he swims in his own bathtub every day,0
1429,the bar is a good place to prepare for the exam,the bar is a good place to have fun,0
1433,we built up an army to protect ourselves,we built up an army to protect the enemy,0
1436,i felt the building was shaking and then i realized it was rainy,i felt the building was shaking and then i realized it was an earthquake,0
1450,i drove from china to the north pole,i drove from china to russia,0
1455,i bought him knowledge,i bought him a book,0
1464,i lost my car in the traffic jam,i lost patience in the traffic jam,0
1469,throw things you don't understand anymore into the trash container,throw things you don't want any more into the trash container,0
1479,i bought a ticket and watch a movie at the cinema,i bought a ticket and act in a movie at the cinema,0
1506,we added steel to keep the fire burning,you can find rocks underground,0
1509,my favorite thing is surfing in the swimming pool,my favorite thing is surfing in the sea,0
1528,tom smashed glass and reused it after cleaning,tom smashed glass and used another one after cleaning,0
1532,he got a divorce and became a single man,he got married and became a single man,0
1536,i applied for the job to earn money,i applied for the job to relax,0
1538,i used an umbrella to avoid drenching in the rainy day,i used an umbrella to avoid drenching on the beach,0
1540,bad luck is part of the reason i can succeed,luck is part of the reason i can succeed,0
1544,toothpaste is common in the bathroom,tomato paste is common in the bathroom,0
1546,he brought a moon for his wife,he brought a moon cake for his wife,0
1558,her skin got whiter after sunbathing,her skin got more brown after sunbathing,0
1564,policeman tried to arrest criminals to send them to prison,policeman tried to arrest criminals to send them home,0
1568,the fans sat in the soccer field to enjoy the football match,the fans sat in the stands to enjoy the football match,0
1575,i put my books in the bookshelf,i put my books in the wine rack,0
1578,i sunbathe on the beach every summer vacation,i sunbathe on the dressing room every summer vacation,0
1584,i spent more time on having fun so i had better grades,i spent more time on studying so i had better grades,0
1589,wine cellars are not just for drinking,bars are not just for drinking,0
1592,every time my cat eats a fish it is very happy,every time my cat eats bamboo it is very happy,0
1599,you need to hang off the phone when the phone is ringing,you need to answer the phone when the phone is ringing,0
1600,we agreed on a location before we met,we agreed on a location before we had a call,0
1602,we should order as much food as we can in the restaurant,we shouldn't order too much food in the restaurant,0
1603,muslims do not eat pork because of religion,muslims do not eat pork because of the taste,0
1608,i got married after i found out that my wife had cheated on me,i divorced after i found out that my wife had cheated on me,0
1610,i need a piece of soap to take a shower,i need toothpaste to take a shower,0
1612,people in the desert don't need water,people in the desert lack water,0
1624,americans couldn't understand what he said because of his strange accent,americans couldn't understand what he said because of his standard spoken english,0
1631,rice is the main food for all the people,rice is the main food for some people,0
1633,the shopping mall is filled with car parks,the shopping mall is filled with shops,0
1636,the handle on the door is for decoration,the handle on the door is for ease of use,0
1638,i need to buy a cd to watch videos at home,i need to buy a cd to listen to music at home,0
1640,i bought a headphone to share the music with others,i bought a headphone to enjoy the music alone,0
1641,my parents went to different public toilets just now,my parents went to the same public toilet just now,0
1644,you don't need learning to be a musician,you need to have a long time learning to be a musician,0
1649,soldiers wore fatigues to be attractive in the jungle,soldiers wore fatigues to hide in the jungle,0
1657,stone can warp the paper,stone can hit through the paper,0
1660,i felt happy again after eating terrible food,i felt sadder after eating terrible food,0
1666,he thought it would rain soon so he carried sunglasses,he thought it would rain soon so he carried an umbrella,0
1669,we should ignore the traffic light when we go across the road,we should pay attention to the traffic light when we go across the road,0
1671,we went to the cemetery to remember the dead people,we went to the cemetery to chat with the dead people,0
1679,my family go to the park to see plum blossoms every summer,my family go to the park to see lotus every summer,0
1692,i can count the number of stars in the sky,i can count the number of the moon in the sky,0
1696,chefs should wear gloves before preparing food for customers,chefs should wash their hands before preparing food for customers,0
1697,people go to jail because they don't want freedom,people go to jail because they sinned,0
1698,i saw snow in south africa in june,i saw snow in singapore in june,0
1699,an umbrella can help you keep warm in snowy days,a thicker cloth can help you keep warm in snowy days,0
1702,i got a scholarship for cheating in the exam,i was fined for cheating in the exam,0
1704,you don't need to try out products when you shop online,you can't try out products when you shop online,0
1714,i burned myself accidentally when i was cooking,i burned myself accidentally when i was taking a shower,0
1716,i gave birth to my eldest son,i gave birth to my grandson,0
1722,flu can spread easily through eye contact,flu can spread easily through touch,0
1727,i brought my sailing ship to float in the sea,i brought my friendship to float in the sea,0
1731,you will find a payment counter in a police station,you will find a payment counter in a bank,0
1732,writing a story requires a beautiful voice,writing a story requires creativity,0
1734,i love my girlfriend and i want to break up with her,i love my girlfriend and i want to marry her,0
1736,it has been rainy for a long time and the river flooded,it has been rainy for a long time and the river dried up,0
1737,i attended a classical concert to enjoy music,i attended a classical concert to enjoy the paintings,0
1744,the sun rises sometimes in china,the sun rises every day in china,0
1762,i spent the whole night sleeping to get off the jet,i spent the whole night sleeping to get off the jet lag,0
1774,twins died on the same day,twins were born on the same day,0
1779,spring festival celebrates the first day of the lunar new year,spring festival celebrates the first day of the solar calendar new year,0
1780,after the loan we need to pay back to the bank,after the loan we need to give credit card back to the bank,0
1781,i always carry my desktop pc with me,i always carry my laptop with me,0
1784,doctors often wear masks to prevent the spread of infection,doctors often wear masks to prevent being recognized,0
1787,wearing slippers are a good choice for weddings,wearing leather shoes are a good choice for weddings,0
1789,a open air park is a good place to stay on rainy days,a library is a good place to stay on rainy days,0
1792,language is one way to communicate for human beings,language is the only way to communicate for human beings,0
1794,a cup of coffee in the morning can make you more energetic,a cup of coffee in the morning can make you smarter,0
1797,the plane landed smoothly in the parking lot,the plane landed smoothly at the airport,0
1798,"in old age, muscles go through a growth spurt","at adolescence, muscles go through a growth spurt",0
1802,you can buy drinks from vending machines without paying money,you can buy drinks from vending machines without communicating with cashiers,0
1803,movie stars often photograph others in public,movie stars are often photographed by others in public,0
1805,you need to be careful of sharks when you swim in the ocean,you need to be careful of sharks when you swim in the swimming pool,0
1807,"i can't afford the flight ticket from china to the us, so i decided to take ship","i can't afford the flight ticket from china to the us, so i decided to walk",0
1809,teammates are here to work with you in teamwork,teammates are here to encourage you in teamwork,0
1812,driving a car is a good choice to enjoy your stay at home,reading books is a good choice to enjoy your stay at home,0
1815,crops can't live without farmers,crops can't live without the sun,0
1820,we are vaccinated for the cure of the disease,we are vaccinated for disease prevention,0
1824,you can definitely cook food well by following a recipe,you may cook food well by following a recipe,0
1837,i need to say goodbye to people on tv when i finish watching the tv show,i need to turn off the tv when i finish watching the tv show,0
1849,you can use ink to write things,you can use a link to write things,0
1850,museum exhibits artifacts for everyone to learn,museum exhibits artifacts for sale,0
1857,the young man offered his seat to the old lady on the bus,the driver offered his seat to the old lady on the bus,0
1869,professional soccer players earn money by selling footballs,professional soccer players earn money by playing football games,0
1875,we took notes in class for recording what we were thinking,we took notes in class for not forgetting the knowledge,0
1878,people can talk chat with living people,people can chat with the dead,0
1881,people usually roast meat with cold water,people usually roast meat over fire,0
1884,people should abide by the contract,people should break the contract,0
1887,college students usually learn the same courses,college students can learn different courses,0
1889,programmers usually don't use computers,programmers often use computers,0
1890,if you fail the exam you should cheat next time,if you fail the exam you should study harder for next time,0
1892,mom cooks the fried egg once a week for me,mom cooks the fried tiger meat once a week for me,0
1900,people can read newspapers to know what has happened recently,people can read newspapers to know what will happen in the future,0
1901,people should rub water on their skin before giving an injection,people should rub ethyl alcohol on their skin before giving an injection,0
1902,something you might do while taking the bus is drawing an oil painting,something you might do while taking the bus is reading a newspaper,0
1930,my friend paid for my ticket so i got on the bus,my friend paid for my ticket so i didn't get on the bus,0
1932,the balloon expanded as he blew into it,the balloon expanded as he pricked it,0
1933,maggie told a joke to lighten the mood of the conversation,maggie remained quiet to lighten the mood of the conversation,0
1947,the banana ripened so we ate them,the banana ripened so we threw them away,0
1951,he found the tv show boring so he recorded it,he found the tv show boring so he turned it off,0
1953,the girl wanted to be a doctor so she went to the medical school,the girl wanted to be a doctor so she went to the hospital,0
1961,the man took a shower because he opened a new bar of soap,the man took a shower because he was sweaty from working out,0
1965,the ocean tide was dangerous so the swimmers put on more sunscreen,the ocean tide was dangerous so the swimmers returned to a closer place,0
1968,i applied pressure to the cut on my arm and it healed,i applied pressure to the cut on my arm and it stopped bleeding,0
1969,leo had an infection so she washed her hands,leo had an infection so she took antibiotic,0
1974,i need some cash so i went to the wallet store,i need some cash so i went to the bank,0
1975,the boy played computer games to be muscular,the boy lifted weights to be muscular,0
1979,the hunter ran out of ammunition and he reloaded the gun,the hunter ran out of ammunition and he aimed at the deer,0
1985,she makes phone calls to communicate with a deaf person,she makes gestures to communicate with a deaf person,0
1991,she pours some washing powder to do the laundry,she pours some mud to do the laundry,0
1996,she prepares a custom-designed nightgown for the ceremony,she prepares a custom-designed evening dress for the ceremony,0
2010,i pick a leaf from a maple tree,i pick a leaf from a goldfish,0
2012,india is a country in europe,great britain is a country in europe,0
